P,V,T
0.0613282,2560,2
0.0613277,2560,2
0.0613266,2560,2
0.0613262,2560,2
0.0613248,2560,2
0.0613244,2560,2
0.0613235,2560,2
0.061323,2560,2
0.061322,2560,2
0.0613217,2560,2
0.0613211,2560,2
0.0613199,2560,2
0.0613186,2560,2
0.0613187,2560,2
0.0613175,2560,2
0.0613167,2560,2
0.0613161,2560,2
0.0613157,2560,2
0.0613143,2560,2
0.0613143,2560,2
0.0613133,2560,2
0.0613122,2560,2
0.0613115,2560,2
0.0613109,2560,2
0.0613102,2560,2
0.0613092,2560,2
0.0613088,2560,2
0.0613073,2560,2
0.0613067,2560,2
0.0613067,2560,2
0.0613054,2560,2
0.0613044,2560,2
0.0613044,2560,2
0.0613035,2560,2
0.0613028,2560,2
0.0613017,2560,2
0.0613012,2560,2
0.0613001,2560,2
0.0612996,2560,2
0.0612987,2560,2
0.0612979,2560,2
0.0612971,2560,2
0.0612966,2560,2
0.0612956,2560,2
0.0612951,2560,2
0.0612943,2560,2
0.0612933,2560,2
0.0612927,2560,2
0.0612918,2560,2
0.061291,2560,2
0.0612905,2560,2
0.0612895,2560,2
0.061289,2560,2
0.061288,2560,2
0.0612876,2560,2
0.0612866,2560,2
0.0612859,2560,2
0.0612849,2560,2
0.0612842,2560,2
0.0612838,2560,2
0.0612827,2560,2
0.0612816,2560,2
0.0612811,2560,2
0.0612804,2560,2
0.0612795,2560,2
0.0612789,2560,2
0.061278,2560,2
0.0612773,2560,2
0.0612763,2560,2
0.0612759,2560,2
0.0612749,2560,2
0.0612742,2560,2
0.0612736,2560,2
0.0612728,2560,2
0.0612715,2560,2
0.061271,2560,2
0.0612701,2560,2
0.0612693,2560,2
0.0612688,2560,2
0.0612679,2560,2
0.0612672,2560,2
0.0612667,2560,2
0.0612655,2560,2
0.0612646,2560,2
0.0612636,2560,2
0.0612635,2560,2
0.0612624,2560,2
0.0612618,2560,2
0.0612609,2560,2
0.0612603,2560,2
0.0612593,2560,2
0.0612585,2560,2
0.0612577,2560,2
0.061257,2560,2
0.061256,2560,2
0.0612555,2560,2
0.0612546,2560,2
0.0612539,2560,2
0.0612529,2560,2
0.061252,2560,2
0.0612513,2560,2
0.0612505,2560,2
0.0612499,2560,2
0.0612488,2560,2
0.0612482,2560,2
0.0612472,2560,2
0.0612467,2560,2
0.0612459,2560,2
0.0612451,2560,2
0.0612443,2560,2
0.0612432,2560,2
0.0612426,2560,2
0.0612418,2560,2
0.061241,2560,2
0.0612399,2560,2
0.0612398,2560,2
0.0612385,2560,2
0.0612381,2560,2
0.061237,2560,2
0.0612359,2560,2
0.0612353,2560,2
0.0612344,2560,2
0.0612338,2560,2
0.0612333,2560,2
0.0612324,2560,2
0.061231,2560,2
0.0612307,2560,2
0.0612299,2560,2
0.061229,2560,2
0.0612286,2560,2
0.0612273,2560,2
0.0612261,2560,2
0.0612263,2560,2
0.0612248,2560,2
0.061224,2560,2
0.0612236,2560,2
0.0612225,2560,2
0.0612217,2560,2
0.061221,2560,2
0.06122,2560,2
0.0612196,2560,2
0.0612188,2560,2
0.0612178,2560,2
0.061217,2560,2
0.061216,2560,2
0.0612153,2560,2
0.0612144,2560,2
0.0612136,2560,2
0.061213,2560,2
0.061212,2560,2
0.0612112,2560,2
0.0612105,2560,2
0.0612096,2560,2
0.0612087,2560,2
0.0612079,2560,2
0.061207,2560,2
0.0612065,2560,2
0.0612054,2560,2
0.0612044,2560,2
0.0612038,2560,2
0.0612032,2560,2
0.061202,2560,2
0.0612012,2560,2
0.0612004,2560,2
0.0611996,2560,2
0.0611993,2560,2
0.0611978,2560,2
0.0611972,2560,2
0.0611965,2560,2
0.0611958,2560,2
0.0611942,2560,2
0.0611938,2560,2
0.0611933,2560,2
0.0611927,2560,2
0.0611913,2560,2
0.0611907,2560,2
0.0611897,2560,2
0.0611889,2560,2
0.0611882,2560,2
0.0611874,2560,2
0.0611864,2560,2
0.0611855,2560,2
0.0611846,2560,2
0.0611841,2560,2
0.061183,2560,2
0.0611824,2560,2
0.0611815,2560,2
0.0611808,2560,2
0.0611798,2560,2
0.0611789,2560,2
0.0611781,2560,2
0.0611772,2560,2
0.0611764,2560,2
0.0611753,2560,2
0.0611747,2560,2
0.061174,2560,2
0.0611729,2560,2
0.0611723,2560,2
0.0611714,2560,2
0.0611705,2560,2
0.0611695,2560,2
0.0611687,2560,2
0.0611679,2560,2
0.061167,2560,2
0.0611659,2560,2
0.0611654,2560,2
0.0611648,2560,2
0.0611635,2560,2
0.0611629,2560,2
0.0611621,2560,2
0.0611611,2560,2
0.0611604,2560,2
0.0611593,2560,2
0.0611587,2560,2
0.0611579,2560,2
0.0611567,2560,2
0.0611562,2560,2
0.061155,2560,2
0.0611545,2560,2
0.0611533,2560,2
0.0611531,2560,2
0.0611521,2560,2
0.0611508,2560,2
0.0611498,2560,2
0.0611496,2560,2
0.061148,2560,2
0.0611473,2560,2
0.0611465,2560,2
0.0611458,2560,2
0.0611452,2560,2
0.0611441,2560,2
