vx,vy,vz,v
3.464358,3.667218,-4.753717,48.048084
-1.737259,-1.217151,1.149196,5.820178
-0.854567,-4.619165,0.033100,22.068068
-0.140827,4.319569,1.759918,21.775814
1.094231,1.689933,-1.324221,5.806778
-1.165044,1.168086,-0.092642,2.730336
-2.995914,0.260929,1.535986,11.402837
-5.592594,-2.612161,2.464684,44.175156
3.635035,-0.936660,0.342370,14.208030
3.914385,1.574861,1.265948,19.405220
-4.910993,0.899602,-3.310006,35.883270
0.043580,-3.384288,1.264079,13.053200
3.676304,0.109455,-7.781181,74.073967
0.873756,3.470727,1.263301,14.405323
3.494712,-0.899820,3.769758,27.233765
0.553282,1.780944,-1.174784,4.857998
-6.044692,2.839843,3.538841,57.126396
4.487936,-0.979891,-4.705042,43.239182
3.733721,0.590247,6.899518,61.892410
-3.492159,-0.962574,1.797938,16.354305
-1.323408,-4.716334,4.827992,47.304729
-3.642391,-2.458502,-3.147904,29.220539
-1.565531,1.784724,3.368975,16.986118
-2.146867,1.014962,-3.485769,17.789768
-5.713606,2.288312,-3.500570,50.135651
-3.420825,-3.158129,2.746819,29.220833
-3.325697,-0.082826,-3.455813,23.009766
-2.057528,3.484996,5.793720,49.945808
4.720635,5.580884,-4.093040,70.183640
0.054557,0.705336,-1.302845,2.197879
-5.514086,-4.653484,5.044532,77.507355
-1.025485,-0.817343,-3.701605,15.421547
-2.010096,-3.787610,-1.078963,19.550634
-1.764990,-0.004390,-0.716765,3.628961
-3.665101,-1.241357,0.896363,15.777396
-4.419126,1.230185,1.180815,22.436350
-1.431955,1.657691,2.705479,12.118053
-2.748661,1.327270,5.872635,43.804630
-1.696739,-2.902245,-1.480503,13.493833
-1.212500,-1.930045,2.180994,9.951966
-1.272185,3.883717,-0.424054,16.881533
-1.841143,-4.871758,2.064878,31.387552
3.702127,1.349036,-2.741029,23.038883
-0.924299,1.669233,2.255333,8.727196
-2.106244,3.630716,-3.471711,29.671143
1.002620,0.250180,-9.027591,82.565231
-3.368610,-0.017086,3.896755,26.532528
-1.331523,-3.232955,1.929712,15.948741
3.739271,3.239804,-0.111917,24.491003
3.463437,1.539625,0.415509,14.538486
3.762275,2.555732,0.453510,20.892149
-2.869560,-2.454083,3.307265,25.194897
-4.385158,0.820317,1.362151,21.757984
-5.645282,3.544680,-1.361762,46.288364
-4.863400,-2.855127,-3.134020,41.626488
-0.988552,4.088267,2.817244,25.628025
-2.340045,2.845052,-1.868481,17.061357
5.972425,3.375504,3.003631,56.085693
-1.939154,3.665646,0.640304,17.607265
-2.136605,-2.607485,-5.048340,36.849792
-5.297977,2.050374,-3.921937,47.654190
-5.869882,-0.638209,-3.925246,50.270386
2.716990,-2.889453,-4.766370,38.449257
-1.754748,3.714658,4.310635,35.459400
-3.045657,-1.826215,5.657958,44.623573
-3.695538,2.194523,-0.359806,18.602388
-1.145259,1.110209,1.515717,4.841579
-3.107879,2.259351,-4.935479,39.122536
4.788555,-1.776870,0.504076,26.341614
-2.050348,3.150967,-3.826996,28.778416
-3.073873,-2.616322,1.265489,17.895296
-1.448651,2.599899,2.504557,15.130871
-2.495426,1.504681,1.273412,10.112792
-3.815707,2.102265,0.487432,19.216730
-3.629999,-1.517042,-0.002596,15.478318
-3.984297,3.441981,-1.875163,31.238094
0.782134,-1.264274,2.803957,10.072298
-5.841488,0.559025,2.006821,38.462822
-1.212752,-1.427057,3.258440,14.124689
-5.573585,1.504705,5.185246,60.215767
-5.020934,-0.114982,1.148848,26.542847
2.586698,-0.158278,1.695435,9.590559
0.254901,-0.354857,2.643643,7.179748
-5.693300,-1.681689,6.665912,79.676125
-1.352882,-3.642540,3.525309,27.526190
-0.770471,-1.941265,5.194689,31.346931
0.815434,1.661077,4.622385,24.790550
0.103011,-0.086796,2.972214,8.852200
-2.098912,2.820031,2.633298,19.292263
-5.061975,1.674475,3.452498,40.347198
-4.996597,-0.496699,-3.486357,37.367374
-1.077713,-0.360181,-2.785021,9.047535
-3.201717,5.459834,3.268785,50.745735
-2.710531,-0.360962,-1.765324,10.593642
-4.299973,-2.550446,-2.776574,32.703915
-1.115652,-1.233873,-2.157513,7.421984
-3.705691,-1.636049,-0.502014,16.660816
5.775063,2.241371,-0.968174,39.312458
1.823565,-1.411532,-6.642428,49.439659
-2.217593,0.002615,-0.491391,5.159191
-0.364592,2.229291,-3.118222,14.825977
0.202476,-1.196684,3.694752,15.124243
-6.054996,-1.682169,1.723607,42.463490
4.124357,3.058134,0.057341,26.365789
-2.412077,2.492326,0.234250,12.084679
-3.574500,-1.978943,-1.029942,17.754047
-0.840246,5.435015,0.834773,30.942244
-1.660223,1.149106,5.543172,34.803539
-4.405151,1.233572,4.528332,41.432846
3.694685,-1.434576,-1.349960,17.531099
0.846948,-0.807306,-8.557197,74.594681
-4.287225,2.753502,3.168737,36.002968
-2.096097,-1.034162,0.481378,5.694837
0.538553,1.289024,0.062084,1.955476
-7.350341,-2.902203,1.183515,63.851009
-3.455069,0.321528,-0.246880,12.101831
4.147615,1.641075,1.881268,23.435005
-1.714267,3.908324,-3.360380,29.505863
-1.887429,-3.644773,2.821626,24.808334
1.555937,2.037150,2.413452,12.395672
0.278042,-2.393954,3.822316,20.418423
-1.500312,-4.055037,-1.894467,22.283264
5.269785,4.432220,-2.726185,54.847298
-2.224192,-2.145312,3.013813,18.632458
-0.311621,3.854106,-1.320752,16.695627
0.608916,1.354737,0.095920,2.215291
0.968050,2.269551,4.130616,23.149969
-3.873574,4.557184,-3.765854,49.954166
3.353263,-2.898272,-1.754512,22.722662
3.555547,-1.466932,-0.754319,15.362798
-1.116296,4.020453,-6.211702,55.995399
-0.433040,-2.626425,2.496545,13.318368
-2.782133,-2.372752,-0.388029,13.520779
-4.243576,1.035540,1.067983,20.220867
-2.526599,-1.756307,-2.499396,15.715296
-0.559886,2.347206,1.167028,7.184803
-1.511481,3.719468,-0.868098,16.872612
0.472719,3.801220,-0.203640,14.714206
-1.424076,-2.154237,1.998419,10.662409
-0.931560,-0.784596,6.013735,37.648399
-4.056825,7.695473,6.240616,114.623413
-0.629028,3.284825,1.771042,14.322342
-0.756893,-3.122185,6.871464,57.537941
8.905810,0.558120,2.407907,85.422981
-1.767110,2.528381,7.044141,59.135307
-4.535664,1.923730,2.945122,32.946732
-2.608571,3.522883,1.419791,21.231155
-3.052926,3.132491,-4.851882,42.673611
-1.167753,-1.412454,0.036755,3.360024
4.316016,-1.721754,-5.242075,49.071785
0.264629,2.984582,-4.035709,25.264708
-2.578139,1.130977,3.227633,18.343521
0.052002,-1.528926,1.817932,5.645196
0.721809,-1.230164,-5.853600,36.298946
-0.587912,1.377257,-6.512884,44.660130
-2.960848,-0.270100,-2.111854,13.299502
0.749084,0.742442,-2.482135,7.273340
4.795724,-2.592730,-3.853758,44.572674
-1.101732,-1.222217,3.425987,14.445021
-4.710248,2.400605,-4.328479,46.685074
-2.212021,-0.802865,0.677516,5.996658
-3.129190,0.820704,-3.088639,20.005077
-7.056703,-3.016762,-0.822209,59.573933
-2.281575,-3.633377,-4.536788,38.989464
4.979008,3.534092,4.877563,61.070938
-4.612644,2.741722,-3.591339,41.691238
0.620819,2.994619,-1.079990,10.519536
-1.549490,-3.351965,0.477428,13.864525
2.469396,2.142367,1.308740,12.400453
-0.664476,-4.655116,2.217616,27.029449
-0.786095,4.794711,-1.045060,24.699345
-0.996861,8.465499,-5.014591,97.804527
-3.300268,1.232282,0.580762,12.747575
0.158377,-2.167983,-3.625884,17.872267
-3.168941,4.551671,-8.521278,103.372078
-3.314268,-4.004720,-1.224308,28.521082
-2.429464,-5.589503,3.486170,49.298218
-0.825659,5.426658,1.827428,33.469822
-5.502852,-1.595609,0.858259,33.563953
-5.836222,3.580435,3.865855,61.825836
-0.688431,2.740486,1.690361,10.841524
-5.936987,-0.610590,2.834454,43.654770
6.110824,-0.698211,-3.618240,50.921326
-6.774901,1.837135,3.301680,60.175434
-0.342289,-1.570658,2.184160,7.354684
-1.499323,4.654816,4.442945,43.655045
-7.071328,2.293374,-0.469083,55.483280
-0.558822,1.257743,4.565256,22.735764
-7.812932,2.374564,-5.060791,92.292068
-1.414216,0.181206,0.250845,2.095767
-2.197709,2.076804,-1.496592,11.382826
1.107659,3.134928,-5.310075,39.251579
-1.857472,2.128738,-2.987590,16.907425
-2.857232,5.199801,-2.444408,41.176834
3.373445,-3.042568,-3.828075,35.291512
-0.914873,-3.166637,-2.578480,17.513138
-1.238614,2.862152,-0.918015,10.568830
5.045072,-2.353702,4.248745,49.044495
-1.168123,8.316840,2.609214,77.342339
-0.957580,3.190284,-3.218323,21.452469
-0.929314,1.146217,2.123923,6.688487
-1.040588,-3.055910,-3.456344,22.367720
4.248205,0.587062,-2.616356,25.237206
4.559546,-1.376799,-0.093913,22.693851
-1.325915,4.696834,6.702930,68.747574
-5.390018,3.483081,-2.708070,48.517792
-1.008016,4.554100,2.668868,28.878777
-0.912940,3.747039,8.196465,82.055786
-1.016239,-2.780295,7.751376,68.846611
-0.404217,-8.606826,0.893580,75.039330
-2.295802,-2.993757,0.539828,14.524703
-0.891533,-0.896077,-4.544296,22.248407
5.683256,5.080338,3.539775,70.639236
-6.843514,1.679224,4.882466,73.491959
-5.319991,4.609368,5.190090,76.485596
-3.060490,0.269502,-4.059258,25.916805
-0.829914,6.481872,2.139739,47.281902
0.919054,-3.570646,-3.412953,25.242422
-6.199854,2.696027,0.349024,45.828575
-1.449125,-7.966467,-0.919529,66.410095
4.899435,-1.657242,-4.463996,46.678177
5.087667,4.531085,5.833158,80.440826
-3.052455,0.364396,-0.974927,10.400748
-2.350204,-1.414085,-2.450516,13.528124
-6.535141,-0.030473,1.131686,43.989712
5.174542,6.181977,-5.676124,97.211105
-1.654100,0.398480,1.424034,4.922704
-2.980839,-4.327894,-0.041753,27.617805
-4.218447,5.421452,-2.873928,55.446896
-6.139530,-1.448858,-0.098602,39.802746
-0.780434,-0.257708,-1.781544,3.849389
-1.821919,-2.168638,0.587444,8.367470
4.744907,-2.882578,1.931856,34.555473
-0.010104,3.758197,-4.270805,32.363930
-0.922911,-3.507617,4.430888,32.787910
-1.292678,0.076817,3.210952,11.987133
-1.878885,-1.671324,-7.939828,69.364403
0.272899,0.738865,-7.783021,61.195812
-0.375616,5.347797,4.438727,48.442322
0.610422,3.978014,2.756968,23.798079
-3.186080,-5.065727,0.023360,35.813236
-2.285332,3.437711,1.566338,19.494017
-1.709681,-3.739534,2.394875,22.642548
-7.846571,-2.122263,-4.757330,88.704880
-2.098547,7.101734,-4.314751,73.455597
-4.253939,-1.225553,-7.064251,69.501617
-4.795183,-2.622813,-3.139894,39.731861
-1.163578,2.901546,3.445621,21.645185
-8.716214,-2.325925,4.454564,101.225456
-2.571467,1.810541,3.093516,19.460340
-6.636578,-1.992490,3.086773,57.542358
3.812877,-1.042201,-5.488827,45.751434
-1.137386,4.180327,-4.752803,41.357922
-2.428838,0.038241,-6.205149,44.404587
-3.988037,3.449922,5.947382,63.177750
-4.332099,-4.724106,-2.403651,46.861797
2.887124,1.104158,-3.204343,19.822460
0.976179,-8.401841,5.933640,106.751938
-0.899240,-2.302066,-3.310174,17.065392
-1.275807,2.743645,-6.055572,45.825218
0.382188,-4.523978,0.412755,20.782812
0.809154,-2.957792,0.537676,9.692357
-0.338505,8.457263,4.913040,95.777847
4.589895,-2.683246,3.084275,37.779701
-1.285369,8.257287,0.923962,70.688675
3.827753,0.640723,2.121257,19.561945
-5.186160,3.499775,7.427328,94.309891
-3.288218,-0.684921,2.808227,19.167635
4.634109,-1.669088,1.945637,28.046324
0.061935,-8.048393,0.359449,64.909676
6.383890,-7.560829,1.361955,99.775101
-5.820170,-8.250420,-2.886556,110.276016
0.417626,6.966278,1.056277,49.819160
3.207634,-1.287324,3.226989,22.359577
-3.376344,-0.092463,-5.286219,39.352360
5.361960,0.306219,-4.677439,50.722816
-1.082558,-0.724092,3.450742,13.603865
4.354154,4.895537,3.981890,58.780396
-0.467992,-0.342083,6.557229,43.333290
-2.598951,0.574816,-3.572647,19.848766
-1.835411,3.297889,3.399417,25.800842
5.485339,-3.497705,-4.918788,66.517357
-2.740445,2.713850,4.403341,34.264435
-3.126103,-2.929243,-4.506486,38.661407
-0.197141,-2.243877,6.864962,52.201553
-2.749454,1.722027,-4.242534,28.523964
-2.282687,-4.894954,-5.289576,57.150841
-1.554432,5.357989,-2.862360,39.317410
-0.390450,-7.497810,-1.674735,59.174339
-0.932142,3.077602,3.644851,23.625465
1.040604,-1.328738,2.394222,8.580700
-1.104144,-1.872239,5.463420,34.573376
-1.131460,-7.610830,-2.804773,67.071686
-2.221508,5.114453,-0.597126,31.449286
-3.845399,1.932430,0.183954,18.555218
-2.071829,2.809366,-4.259024,30.324295
-0.153103,-8.751663,0.665503,77.057938
-1.188419,-1.413675,3.247620,13.957850
-4.731423,-2.431357,1.900761,31.910753
-0.564718,1.858261,2.730633,11.228397
-1.348873,1.302664,4.066812,20.055347
-0.428168,0.520799,-4.410605,19.907995
-0.156552,-0.882057,-0.502647,1.055188
-3.180169,0.745123,-7.879926,72.761917
-4.267555,-7.731579,3.459297,89.956085
-1.803515,-8.179356,8.242127,138.087189
-2.184912,0.046023,0.695054,5.259059
0.183417,7.787305,1.428703,62.716949
-2.926389,1.980703,2.849959,20.609207
1.161857,8.405606,1.145858,73.317116
0.694249,-8.027179,-1.845779,68.324478
-5.702213,-0.391063,1.625162,35.309315
-0.596240,3.029869,-2.906783,17.984993
-2.794334,-2.892837,3.530640,28.642225
0.364722,0.965698,-5.122464,27.305235
-3.211053,5.172514,-1.321707,38.812679
-6.216201,4.013636,-4.745603,77.271172
-6.237113,-1.987700,-6.708311,87.853958
-1.060993,2.343437,0.169667,6.646189
1.962314,0.038091,4.898874,27.851099
-3.606910,-7.412515,-3.561658,80.640579
-0.305645,0.892947,8.903075,80.155525
-5.171481,-8.399040,1.833541,100.649956
0.384139,3.654119,-2.512587,19.813246
0.107233,-7.794803,5.070866,86.484138
-0.397462,6.092235,2.657114,44.333557
-4.884021,-1.480811,1.533562,28.398277
-4.433476,-1.017061,-2.114408,25.160847
5.306402,-1.360476,-4.182617,47.503078
4.660331,-0.521137,2.149296,26.609743
-0.696994,1.351857,-3.225783,12.718992
-3.198112,5.688605,0.899443,43.397141
-1.018453,6.371199,0.020633,41.629852
-1.815668,-0.940622,-2.253250,9.258556
-0.868341,-7.327028,-2.188791,59.230160
-0.143849,-8.056324,-2.733053,72.394630
-3.395543,0.989622,4.141469,29.660833
-1.494769,-4.585977,-0.822435,23.941917
-1.156443,4.612921,3.971768,38.391350
2.194928,-6.364079,1.663735,48.087227
-3.883951,-2.519532,1.842284,24.827131
-6.668921,-0.413234,-3.259715,55.271008
-3.233878,0.109967,3.377058,21.874577
-7.153969,0.067196,0.581086,51.521446
-1.774244,-1.594756,-3.786465,20.028503
0.032210,-7.497483,-5.502378,86.489441
-3.386160,-1.944165,-0.051186,15.248477
-8.302985,2.171438,-2.296107,78.926811
-0.460635,-7.853630,-2.076236,66.202438
0.761315,-7.912500,-0.994795,64.176880
-8.500905,2.086654,4.393470,95.922089
-8.786182,-4.474755,0.845209,97.934814
-1.933559,1.140415,-3.142174,14.912453
0.857839,1.229237,-0.138935,2.266213
-6.147849,0.895411,-8.487090,110.628510
4.568176,-7.249892,0.897028,74.233826
-1.052796,-8.813753,-4.585129,99.814026
-3.504702,6.821252,-1.773417,61.957420
1.001902,3.345068,-3.213962,22.522840
-3.357042,0.630730,-0.531278,11.949805
0.572280,-5.352515,-1.539410,31.346706
-3.594153,4.130237,1.375491,31.868771
-2.366683,1.665528,0.824254,9.054567
2.816208,3.186359,2.866682,26.301777
0.132459,-8.920591,5.032429,104.919838
0.379033,1.324030,3.074497,11.349253
-2.568240,-8.298271,-2.604967,82.243011
-3.901665,-5.607795,1.580160,49.167263
-1.755252,-7.579255,-0.296308,60.613815
-2.293675,-8.181741,4.819621,95.430573
-0.025176,3.227401,6.340274,50.615829
0.219291,-0.551780,-9.687281,94.195953
-0.671082,2.433975,3.335628,17.500996
-1.835865,2.888734,0.923391,12.567838
-1.680825,-8.279064,-4.796102,94.370667
-5.993953,-8.002370,0.168737,99.993874
-5.472500,1.565706,3.421257,44.104687
-1.505666,4.335248,-5.381813,50.025307
-3.571993,1.171476,1.788090,17.328756
-3.060680,8.741431,-1.464121,87.924034
-6.264969,-6.800042,-1.777160,88.648705
-2.347078,2.162113,-1.558891,12.613649
4.600681,2.884917,4.637977,50.999847
4.671502,-5.556480,-0.614511,53.075027
-4.653567,3.930998,-3.104755,46.747940
0.560424,3.222626,0.440723,10.893630
5.072451,-0.427594,-2.544117,32.385128
3.434560,7.833104,-3.385286,84.613876
-7.583221,-0.340810,-5.020335,82.825150
-4.708364,3.970584,-2.959534,46.693073
-6.602884,4.256941,4.020075,77.880623
0.353076,2.222410,1.752304,8.134338
2.739201,3.357898,0.165180,18.805983
-0.156464,-5.198220,3.552687,39.667561
-0.433941,3.468667,-1.354475,14.054560
5.260499,8.457005,2.877831,107.475685
-1.492592,0.965022,2.997867,12.146302
-4.003598,-2.936550,-8.353841,94.438782
-1.713569,-8.543001,-4.915818,100.084457
-0.388680,0.711575,1.487919,2.871314
-6.846091,0.222326,-4.466180,66.865158
-1.532755,-5.654975,3.107333,43.983601
0.553905,0.840022,5.707573,33.588837
-4.396511,1.919994,2.337070,28.477577
-2.668987,4.504467,-2.433585,33.336056
-2.312475,1.274365,0.800409,7.612200
-3.545225,0.155965,-4.177213,30.042055
0.255298,-3.116819,-2.981584,18.669582
-5.007779,2.100852,-5.636267,61.258942
-7.043479,1.270574,2.862703,59.420025
5.697472,1.442489,-3.255642,45.141167
-7.863180,-9.207016,-2.284858,151.819321
-2.197646,-8.800064,-1.587858,84.792076
-3.176627,-8.163095,-2.692586,83.977089
-1.426747,-8.546600,-1.272115,76.698265
-2.303407,5.044487,0.921129,31.601006
-4.846096,1.674209,-1.597029,28.838118
5.728921,-6.878514,-6.773796,126.018806
-0.891134,-0.620597,-0.944384,2.071122
1.960649,4.000656,-0.415855,20.022324
-0.976423,5.496730,6.418907,72.369812
4.679680,5.029642,-2.429868,53.100967
-1.931815,2.949664,-4.824119,35.704552
-0.716921,1.666030,-1.382271,5.200304
-1.412840,1.429251,-1.418390,6.050706
0.076587,2.939435,-3.107826,18.304720
-1.823962,0.923301,-0.768242,4.769516
5.027166,1.473483,1.316285,29.176161
-2.642494,2.270278,3.907404,27.404745
-1.575154,0.351448,-1.237629,4.136350
-0.044372,0.812166,2.658849,7.731062
-0.421331,0.862768,-0.401085,1.082757
-0.498519,0.091797,5.187554,27.167664
-1.329144,7.186924,-6.123783,90.919220
-7.866488,8.108716,-5.348002,156.234039
-1.024344,-5.600907,-9.479001,122.270905
0.234071,8.421638,2.275243,76.155502
0.880997,-3.520952,7.057059,62.975349
-0.673808,0.416909,-3.775930,14.885478
-6.320096,6.351294,4.871689,104.015900
-0.551980,-5.901669,5.831606,69.142006
0.974692,-7.863674,2.883616,71.102631
-2.570704,6.208684,-2.027193,49.265789
-2.201420,1.346053,1.941033,10.425722
-0.332867,1.297289,3.779224,16.076292
-6.933752,4.766688,-4.383524,90.013519
0.663819,-6.706395,-0.660922,45.853203
0.743353,0.686398,-1.192848,2.446603
0.586250,-3.497241,-0.915787,13.413052
0.011063,-2.030805,-4.298067,22.597673
5.301728,-3.052567,0.723548,37.950005
-2.614044,0.718031,-5.948738,42.736271
-6.707408,-4.523364,5.750519,98.518616
0.582529,6.496400,5.667232,74.660065
1.450655,1.076427,3.653192,16.608906
-6.453114,-4.433123,-1.654069,64.031197
-1.178406,2.717574,-1.504794,11.038255
-3.599337,0.282970,-0.133404,13.053096
-4.075445,5.051208,-0.709848,42.627846
-6.292593,4.650120,-7.528471,117.898224
-0.039803,-4.808709,4.227855,41.000031
-5.925126,4.221105,6.258288,92.091019
1.310282,0.941770,-0.554353,2.911076
-1.200702,-3.534885,2.817307,21.874319
1.600210,4.076763,-3.374625,30.568762
-0.688547,0.886576,0.950611,2.163776
-2.726557,0.781622,-0.172044,8.074645
-5.431671,3.018772,1.360271,40.466370
-8.713397,-5.177354,1.297714,104.412338
9.068782,-1.282292,2.683883,91.090309
-0.606456,-4.911860,2.580932,31.155365
8.790443,4.960662,-3.502901,114.150383
-1.110465,-3.142494,-4.777353,33.931507
1.755305,1.636456,-3.706538,19.497509
-7.052216,3.750613,-1.556720,66.224228
-2.217346,2.311739,2.078784,14.582108
0.360970,-5.813841,-2.194132,38.745258
-4.795477,5.527430,-1.385188,55.467827
2.935372,-3.883273,-2.503308,29.962765
-9.040352,5.346974,-7.504041,166.628723
-1.914950,5.010299,-2.211595,33.661282
-8.250457,-3.340256,1.096854,80.430435
4.556318,2.324732,-3.631502,39.352219
-3.274497,6.522666,-4.423386,72.833839
-1.837290,-1.615599,-2.018270,10.059208
0.307972,6.474180,-1.733683,45.015511
-6.852718,3.576517,-3.661618,73.158669
4.396090,2.147827,-2.429939,29.843370
-3.887044,1.772328,2.728642,25.695747
-3.087663,2.057800,-1.236206,15.296412
-1.308568,-2.904556,-5.409070,39.406830
5.201965,3.165004,-3.381286,48.510788
-6.906769,-2.699411,2.661413,62.073399
0.770796,7.030456,-5.303159,78.144928
-5.435072,1.377103,8.063624,96.458458
-0.124105,-2.253665,5.828459,39.065346
-3.419793,5.921210,5.858327,81.075699
-3.102941,4.458237,-1.377769,31.402363
-4.911802,3.634746,6.322234,77.307823
-4.585713,3.948599,-8.509384,109.029823
0.347125,-3.332507,4.431734,30.866364
-1.463815,1.019553,-4.815332,26.369663
-1.291242,4.572790,-4.105395,39.431984
1.953317,-3.500107,-3.793450,30.456459
-2.402792,-3.939705,-5.455177,51.053642
-5.645731,0.982224,-1.941510,36.608505
1.061673,-0.201985,0.834194,1.863826
-8.339325,2.289484,-5.856762,109.087746
-3.883727,-3.930991,4.754008,53.136616
-7.073008,-2.305500,6.230275,94.159096
-3.292598,-3.073175,-6.773515,66.166122
-1.200680,7.756140,-0.614573,61.977047
-8.413883,0.230896,-3.328787,81.927567
-0.216108,2.368948,-4.237288,23.613220
1.203055,4.053871,1.548772,20.279903
-4.375781,3.830159,-2.490601,40.020668
-1.751930,-2.791340,5.833290,44.888103
4.892457,2.675251,-5.603440,62.491653
5.433179,2.399560,-2.352911,40.813511
0.496741,5.899110,3.260717,45.678520
-5.033397,-6.826835,-2.098437,76.344193
-1.797939,-4.052939,-3.177418,29.754883
-1.325369,3.849490,0.799282,17.214031
5.625033,-3.894640,5.008362,71.892906
0.105716,2.354893,-8.081938,70.874420
-3.857472,2.804561,2.018317,26.819256
-3.723466,4.208838,2.068403,35.856812
-3.041670,1.886302,-1.809586,16.084494
-4.751652,1.833272,6.864468,73.060005
-3.820786,-3.359838,-6.887202,73.320465
-5.154349,2.113838,1.789564,34.238167
8.361519,-5.433792,4.561995,120.252892
-2.052336,1.223236,4.094956,22.477053
-3.679508,1.959643,3.480665,29.494011
2.045105,3.662826,3.669256,31.062187
-3.318896,-3.717447,1.485110,27.040035
-3.083173,-2.874843,-4.168500,35.147068
-8.209572,1.695880,-2.098743,74.677803
-0.457860,1.742255,2.285388,8.468088
1.830744,-4.011233,3.578953,32.250519
-5.788580,3.454988,-5.310182,73.642624
-3.751016,-3.393258,-2.163363,30.264465
-2.181993,7.837463,-2.177042,70.926422
-3.824514,-3.471392,-6.425085,67.959190
4.708391,-3.287410,-5.566392,63.960739
-0.790855,2.143309,-2.248445,10.274729
-5.480885,-1.479262,-6.276542,71.623299
-3.147710,3.134456,1.157231,21.072079
1.469901,5.621480,-5.036527,59.128250
-1.844867,-3.327185,0.601996,14.836093
-5.876159,3.823053,3.879595,64.196236
-6.105014,-6.766035,2.848481,91.164268
-1.929037,-0.002504,-2.303688,9.028168
-0.501530,4.230489,-2.561116,24.707886
-3.046055,-3.824041,0.108295,23.913469
4.292948,6.463935,6.780045,106.180862
-0.689188,-6.155722,3.982443,54.227745
-2.734174,4.192376,5.584803,56.241745
-6.553184,-3.084193,3.201138,62.703747
0.762029,3.025200,3.467133,21.753531
-5.394384,-3.952948,1.388801,46.653946
-5.446950,1.515596,1.858047,35.418640
-1.670012,2.560383,-0.503997,9.598516
-2.928736,1.855256,-2.938723,20.655567
-1.874898,-5.156537,-3.845157,44.890350
2.215205,-3.806287,-3.989794,35.313408
-2.290735,2.237605,6.482381,52.275608
8.799438,3.584285,-2.684984,97.486343
-3.401776,0.720736,-3.099467,21.698231
-1.435045,5.317313,2.348175,35.847095
-3.137087,-3.844175,-3.596211,37.551727
5.672258,4.923790,3.479275,68.523575
-1.537576,-4.115041,-6.082525,56.294807
-3.703201,1.925460,-1.754773,20.500322
-8.799058,-4.376359,-2.898727,104.978561
8.656567,-4.267135,-0.595518,93.499222
4.590384,-3.615963,-7.597574,91.869949
2.662989,1.975696,-0.403218,11.157471
-3.006886,-3.087913,2.205203,23.439489
-3.728831,-0.101187,-2.940304,22.559809
6.744769,5.706769,0.561297,78.374184
-1.956524,-4.625097,0.957631,26.136562
-3.051719,-3.909752,3.679030,38.134411
-1.577860,-4.641074,-3.818970,38.613747
-0.517149,-1.174964,1.451769,3.755618
-2.480535,3.192520,1.429545,18.388838
-0.514661,-5.711041,1.694471,35.752102
-0.541207,2.173673,5.758558,38.178753
-1.124646,4.542750,-1.964354,25.760096
-0.580353,-2.631841,0.136120,7.281923
-8.559411,2.494605,-1.004124,80.494835
5.901406,-4.651272,-0.243748,56.520336
-5.402976,-3.778246,1.232977,44.987522
-1.705470,2.353157,-2.532569,14.859879
-5.855005,1.139657,-0.323774,35.684738
1.029751,-5.996427,4.742524,59.509056
9.241213,-2.583750,-0.045286,92.077835
-8.904626,-2.235119,-4.367215,103.360687
-1.350588,-3.219023,-3.031968,21.379025
0.944221,3.630048,5.436946,43.629181
-4.818162,-2.774720,3.928610,46.347736
-5.962500,3.318308,-3.837471,61.288754
-4.511395,-4.413726,3.172045,49.895527
0.050124,-5.758767,-1.205653,34.619507
-0.592122,-4.449224,-1.569315,22.608957
-0.395907,3.244778,-4.868388,34.386528
-0.690501,1.906238,2.071247,8.400602
8.907612,-1.356014,-0.863168,81.929382
-4.097056,-2.365292,-1.510359,24.661659
-3.947002,-2.735415,1.207710,24.519880
-0.334395,2.323107,-0.193887,5.546237
-2.268752,2.788453,6.239809,51.857918
-5.437579,-3.384591,1.291529,42.690769
-0.319102,5.342697,-2.801152,36.492691
-2.507002,1.038737,0.142782,7.384419
4.355523,3.465725,1.228870,32.491951
-4.832732,-2.350022,3.835693,43.590446
-3.115829,-3.701998,-2.346256,28.918102
-3.476939,-3.935786,2.556703,34.116245
-5.748079,-1.958863,3.909711,52.163406
-4.017943,-2.917075,5.631121,56.362717
-1.440465,-1.931618,-0.138677,5.825316
6.102539,-4.679288,2.160350,63.803825
5.145685,1.251988,2.183030,32.811172
-3.570167,-1.890216,1.122301,17.578571
-4.970530,2.361291,5.703456,62.811275
-2.138737,-4.132791,0.679537,22.115929
-7.370646,1.874346,7.689993,116.975601
-2.767995,-4.048576,-6.240345,62.994667
2.527900,2.038410,-4.937364,34.922955
5.595361,0.083509,-0.094403,31.323946
-3.762014,3.264133,-4.695694,46.856853
0.371032,-4.487612,5.435757,49.823780
-0.303586,-4.621805,4.148076,38.659779
-1.313038,4.795698,-5.252347,52.309944
-4.944315,2.416479,-5.241107,57.754829
-1.035831,2.666389,3.637215,21.411907
5.821593,3.867915,3.604462,61.843857
-2.236483,-2.655355,-3.572026,24.812138
-4.080115,4.008577,-0.336412,32.829205
-2.662869,-2.569052,0.575908,14.022571
-2.863758,-4.764057,-6.085670,67.932724
-0.694180,1.730159,1.691723,6.337260
4.416389,-2.908664,2.605310,34.752457
6.584705,3.498572,-1.744009,58.639915
